,score,error,parallel_error,note,rhythm,directed_interval
112,-125.11711515757956
113,-145.56588392381497
114,-119.9087996633884
115,-100.34535296589276
116,-122.01871697360336
117,-112.03557065518324
118,-149.52235384682342
119,-138.6203805549149
120,-113.16339842825663
121,-95.19117330488706
122,-114.26574997731207
123,-124.6246061726366
124,-97.89511806946614
125,-176.69204629652677
126,-96.46966234866902
127,-138.130878075714
128,-98.09347997106828
129,-131.87371798926364
130,-150.95090644734262
131,-110.97997797936556
132,-106.18577949392325
133,-116.37602378331583
134,-221.14661904085034
135,-123.61457706091885
136,-95.59553830989248
137,-182.0919870335086
138,-103.30762075362658
139,-105.8730423563455
140,-108.65504064785996
141,-119.2607337640532
142,-133.9013839165549
143,-127.3659378555797
144,-107.3195560813213
145,-156.64769330574558
146,-124.28605669374467
147,-125.01476449044777
148,-114.38875695435486
149,-152.542680771836
150,-101.35671037312922
151,-111.50288735407027
152,-140.9360150518604
153,-118.28254975386436
154,-127.62366169092006
155,-122.30654905344038
156,-111.53375941570134
157,-124.36303235361568
158,-101.21531428010648
159,-86.86757547372237
160,-118.42573108052882
161,-116.66658250658206
162,-99.69090037252236
163,-114.302920726035
164,-119.2228153874109
165,-100.95762699432605
166,-132.77744471077085
167,-133.88592978378813
168,-93.60496525071437
169,-116.7805838011143
170,-111.03804368024605
171,-91.95048726791408
172,-115.84199684523342
173,-126.6947418517481
174,-111.53010508060721
175,-145.59534330474872
176,-116.22544864687406
177,-113.19024272051506
178,-126.83816632760185
179,-137.75374257534332
180,-114.92057393473011
181,-102.96883451164935
182,-122.8522799377959
183,-93.8678871627392
184,-168.0272182305415
185,-158.17567025325508
186,-89.9751303307741
187,-116.57079075305963
188,-106.25882287792855
189,-137.56905350822132
190,-133.11618128176588
191,-117.9126592787854
192,-126.55977497016922
193,-118.9537291301318
194,-173.98023826650092
195,-148.96670994548793
196,-165.41783493414886
197,-155.1035464089082
198,-166.24357515821032
199,-96.97988823954935
200,-114.56500692308283
201,-128.57923958102208
202,-186.88980244916178
203,-109.15105811940846
204,-113.17728173206147
205,-180.08243889620059
206,-119.84121550325186
207,-107.76504812399479
208,-109.47965513861514
209,-101.13998453075048
210,-100.88957056474275
211,-118.36630927263668
212,-133.56444219442938
213,-134.87152140840016
214,-139.55180381211005
215,-126.74680202843102
216,-115.56274465210642
217,-131.58295168510494
218,-118.72698708518574
219,-112.48780961997782
220,-128.30567458880665
221,-137.79686027493938
222,-134.29991954227495
223,-150.9303651997103
224,-110.87537200810725
225,-130.17068579379804
226,-99.07641517200568
227,-148.83760048593354
228,-118.74978407207443
229,-102.85712619464216
230,-108.04344986172377
231,-94.43505611251705
232,-113.72039006831689
233,-120.38799187251358
234,-114.86574359522989
235,-106.25564871040577
236,-103.08129838760046
237,-132.13031601857813
238,-101.95470045762322
239,-176.44258741283392
240,-116.27598619104002
241,-124.89579859667832
242,-113.47059748335569
243,-127.58063552200933
244,-151.03394240382136
245,-120.6815711618297
246,-129.60072113906915
247,-116.8180675706425
248,-121.67848783572317
249,-129.3809178246795
250,-138.83214146178295
251,-108.76285585158935
252,-105.73849974619357
253,-112.46793844446758
254,-104.19127955697552
255,-125.42919991466012
256,-152.33208950704255
257,-138.05851247756328
258,-111.89362533881935
259,-84.93150399298005
260,-105.0876274153499
261,-109.49496986852826
262,-132.32162872341365
263,-134.72416687607802
264,-116.83370532609662
265,-183.7028987931658
266,-153.9578246469523
267,-155.90683275809397
268,-155.69884225947527
269,-154.82749141013238
270,-111.86475935866467
271,-85.68670735205801
272,-127.56813566986143
273,-142.4214674027928
274,-114.23337541737654
275,-118.87270801684504
276,-111.82358428341173
277,-115.2247575550091
278,-153.4491299688038
279,-132.5004715367224
280,-113.6942541422412
281,-122.99832629212476
282,-120.96487293207666
283,-114.93115334636461
284,-134.2916370733875
285,-111.94192217997077
286,-100.96163175015415
287,-114.42581628306614
288,-94.79669488884991
289,-134.18929229781645
290,-144.9544159766695
291,-110.96774429032352
292,-134.7956049013083
293,-110.74444425490803
294,-135.20187018430136
295,-97.7291490573981
296,-95.72915775816459
297,-131.71450275209872
298,-108.72254077557379
299,-108.62315177969806
300,-106.89313052940274
301,-120.20552792564528
302,-98.64881449549408
303,-141.14174286713381
304,-134.7244503156819
305,-143.53132168686727
306,-102.3339507785697
307,-94.91585496964859
308,-130.5843760318129
309,-97.37541990890199
310,-134.49149333540595
311,-123.91198997375842
312,-115.66048704750371
313,-101.87993762845342
314,-130.0405659476781
315,-94.7930543849958
316,-134.8599425486545
317,-146.742577928995
318,-106.83058608567889
319,-121.23945957418884
320,-139.69367049530143
321,-104.46519887947885
322,-152.58948756776306
323,-71.59321102096492
324,-115.07712805669196
325,-137.1513915934351
326,-102.37516913860593
327,-133.31262974427466
328,-150.4460744000222
329,-149.13775429325108
330,-156.8256474741243
331,-129.82440968545166
332,-127.5255433446445
333,-138.68703727936378
334,-125.68332313642655
335,-113.08794658173908
336,-148.72597120815527
337,-124.26421898128659
338,-130.54984226232972
339,-120.95543402320878
340,-115.75995121365894
341,-131.3118508016617
342,-128.0509839585646
343,-123.67745680164292
344,-127.58529557762706
345,-127.19822072549097
346,-96.19467211249226
347,-128.20870445938442
348,-125.3281351197438
349,-102.53976700278717
350,-121.68918970256225
