,score,error,parallel_error,note,rhythm,undirected_interval,directed_interval
146,0.256986424,0.050499185,0.170385417,0.007120891,0.015816347,0.008285218,0.004879366
147,0.42039888,0.026263696,0.353696624,0.009552921,0.018473228,0.008070254,0.004342157
148,0.334891299,0.077136888,0.222017361,0.008856676,0.01381151,0.00604633,0.007022534
149,1.248090457,0.064110752,1.153935235,0.009682803,0.0072706,0.007351234,0.005739833
150,0.305687987,0.0630959,0.188397589,0.009651016,0.028724846,0.008646619,0.007172015
151,0.215549004,0.038992973,0.130250185,0.011388315,0.022158842,0.007721584,0.005037106
152,1.263224465,0.040853202,1.175472139,0.007347825,0.016164836,0.014674531,0.008711932
153,0.67532193,0.066784296,0.574996862,0.006512096,0.012952858,0.008604082,0.005471736
154,0.276488942,0.046662249,0.187860844,0.008466205,0.018395042,0.008430655,0.006673947
155,0.659547435,0.051953193,0.574996862,0.008949763,0.012952858,0.007167767,0.003526992
156,0.662913992,0.073874229,0.553960392,0.004506765,0.013289662,0.011665273,0.005617672
157,0.969313436,0.088428623,0.83371347,0.010637402,0.01997552,0.010632648,0.005925773
158,2.703394423,0.062207226,2.600417432,0.006537143,0.018767576,0.009373429,0.006091618
159,0.492455381,0.046467969,0.412764672,0.006353837,0.009586345,0.009944142,0.007338417
160,0.262147733,0.026449844,0.195375278,0.010528951,0.012370611,0.00999237,0.007430679
161,0.73809378,0.032283544,0.668011061,0.010966331,0.012175915,0.009015974,0.005640954
162,0.123286133,0.063123981,0.017038542,0.009216327,0.021376556,0.008292135,0.004238592
163,0.457808627,0.027386769,0.393133181,0.010449279,0.014415282,0.008721362,0.003702754
164,0.614303089,0.02725809,0.543318891,0.015464404,0.016483096,0.007451645,0.004326963
165,0.781707589,0.060318471,0.671602518,0.014637106,0.017618041,0.009441299,0.008090154
166,0.661008091,0.06883735,0.549492969,0.013396269,0.021520704,0.003911685,0.003849115
167,0.270651809,0.051701547,0.174442212,0.008374951,0.024395842,0.007284177,0.00445308
168,0.317906898,0.052508151,0.228360714,0.013439182,0.009930917,0.010298181,0.003369752
169,0.515345608,0.119742601,0.319705,0.011961456,0.052419691,0.007793001,0.003723858
170,1.087579345,0.124383914,0.907099505,0.012796417,0.023390047,0.01227662,0.007632842
171,0.525944454,0.082324738,0.408062289,0.006783401,0.019663815,0.005913852,0.003196358
172,0.708269993,0.069383651,0.597694107,0.010345479,0.018753853,0.008110949,0.003981954
173,0.102809797,0.027939976,0.020638234,0.010778184,0.034132492,0.004823397,0.004497515
174,0.508003914,0.092729975,0.378676803,0.008885246,0.01589025,0.006910728,0.004910912
175,0.324099734,0.06383437,0.191127989,0.009135082,0.040517001,0.010566439,0.008918853
176,0.427690405,0.060318471,0.325625463,0.010080432,0.018118438,0.008411662,0.005135939
177,0.379519112,0.080371145,0.247976314,0.006103426,0.027377867,0.011298562,0.006391797
178,0.451169324,0.050189921,0.366328646,0.007154919,0.014253703,0.006790271,0.006451863
179,0.566027592,0.126513586,0.396496888,0.013088469,0.02023242,0.005057893,0.004638337
180,0.313630613,0.062814599,0.209330655,0.011296731,0.019061042,0.006604662,0.004522924
181,0.123350589,0.05933192,0.019801548,0.009176233,0.011054277,0.015420233,0.008566378
182,0.148569435,0.122336054,0,0.008906454,0.006793925,0.005623172,0.00490983
183,0.471992542,0.063637933,0.366328646,0.009344096,0.018628142,0.009133418,0.004920306
184,0.344452961,0.08298201,0.220800828,0.013484462,0.015915738,0.007256206,0.004013717
185,0.999815183,0.028411851,0.929223883,0.006348596,0.022158842,0.008509061,0.005162951
186,0.153471041,0.102704424,0.019801548,0.006230618,0.011765263,0.007034875,0.005934313
187,0.166183912,0.1187301,0.016651302,0.011206588,0.007696032,0.007027594,0.004872296
188,0.239716535,0.026134298,0.174442212,0.011378807,0.013500833,0.008839489,0.005420896
189,0.709514856,0.028952866,0.644738417,0.011411274,0.011961475,0.007857777,0.004593047
190,0.711770275,0.075471429,0.582368617,0.007633495,0.020726044,0.016612386,0.008958304
191,0.302826346,0.03865713,0.220800828,0.006032918,0.017367304,0.01306605,0.006902116
192,0.531137948,0.042248503,0.460527441,0.009266218,0.009575097,0.006012432,0.003508258
193,0.699508567,0.056443342,0.597694107,0.010489394,0.016355415,0.011337479,0.007188831
194,1.187109362,0.090477707,1.025720209,0.016835753,0.043688309,0.005228191,0.005159193
195,0.447859969,0.05196133,0.362018897,0.010347345,0.006787671,0.010161785,0.00658294
196,0.139724158,0.080769157,0.019537528,0.010498541,0.012461872,0.010303165,0.006153895
197,0.551947119,0.095120582,0.413293857,0.014219825,0.019827839,0.00568398,0.003801035
198,0.613229452,0.078752632,0.481148073,0.010004784,0.030572072,0.007027702,0.00572419
199,0.315796297,0.041653453,0.206382336,0.011290063,0.041814951,0.010371942,0.004283551
200,0.273762964,0,0.237036183,0.011470807,0.011463654,0.009957013,0.003835306
201,0.7578106,0.039194034,0.671602518,0.011099878,0.02075558,0.01020645,0.004952139
202,0.110744258,0.044016182,0.019801548,0.012453426,0.026380823,0.004787876,0.003304404
203,0.779551889,0.093062784,0.64892503,0.006437695,0.016599531,0.007266511,0.007260338
204,0.564530438,0.116852327,0.423705422,0.009518517,0.009099117,0.002365329,0.002989727
205,0.374787217,0.097229774,0.240574036,0.010021126,0.017641919,0.005595256,0.003725105
206,0.879065106,0.085884771,0.750526982,0.013186383,0.014702204,0.00851673,0.006248036
207,0.437718211,0.092368982,0.30934419,0.008113984,0.014078034,0.007625646,0.006187374
208,0.317098213,0.080424628,0.198993339,0.009476349,0.017669504,0.00513291,0.005401483
209,0.853063682,0.033062305,0.757079202,0.011470807,0.039894336,0.007009083,0.004547948
210,1.302967805,0.105991506,1.151318602,0.012484548,0.019457915,0.008401535,0.005313698
211,0.554152164,0.13067149,0.383772867,0.009950018,0.01689654,0.007614925,0.005246325
212,0.570773035,0.098925406,0.429825611,0.005875445,0.01534066,0.01277479,0.008031123
213,0.682981615,0.032346267,0.605663362,0.009709998,0.013983158,0.013027133,0.008251698
214,1.242190392,0.035721145,1.16854201,0.01044551,0.012952858,0.009685108,0.00484376
215,0.329157811,0.076549469,0.207055322,0.007169159,0.019061003,0.012289784,0.007033075
216,0.562293181,0.098702953,0.41866131,0.012277638,0.01114061,0.012695719,0.008814952
217,1.006600507,0.075711948,0.870694173,0.011772488,0.033242068,0.008696439,0.006483391
218,0.090577281,0.025526524,0.017038542,0.009253052,0.01463073,0.014998756,0.009129678
219,1.74160194,0.10507695,1.598525001,0.009870217,0.017542146,0.007441515,0.003146111
220,0.948277471,0.069598236,0.826587714,0.013303643,0.020726044,0.010849746,0.007212088
221,0.545804402,0.096204144,0.408062289,0.007229087,0.02443318,0.005740888,0.004134814
222,0.892048718,0.0399648,0.811863486,0.008892382,0.013904506,0.010198513,0.007225031
223,0.375629367,0.051701547,0.255848578,0.01067687,0.039628087,0.010998022,0.006776264
224,0.429713122,0.047566208,0.344779902,0.011849308,0.013815308,0.007065662,0.004636734
225,0.839209182,0.102065959,0.658329741,0.01061239,0.053728328,0.00794147,0.006531295
226,0.279084843,0.040714968,0.201480755,0.009814575,0.013750752,0.007675414,0.005648379
227,0.344259775,0.078905541,0.202889712,0.009234967,0.037918051,0.008453278,0.006858226
228,0.586655569,0.045498387,0.473409327,0.008855528,0.037918051,0.013553261,0.007421014
229,0.367609277,0.137476958,0.192804551,0.006743844,0.019886114,0.006988391,0.003709419
230,0.766252454,0.140723143,0.582368617,0.011830321,0.015165835,0.009879032,0.006285507
231,1.469108075,0.050963271,1.367626945,0.009959221,0.016098236,0.014540882,0.00991952
232,0.330125427,0.078102691,0.212085006,0.010134357,0.014337728,0.010534299,0.004931346
233,0.507100703,0.077662651,0.394507773,0.00910452,0.009368502,0.010744383,0.005712875
234,1.098050725,0.063319261,0.994966693,0.011413951,0.013180166,0.008593632,0.006577022
235,0.62977259,0.117525863,0.461674458,0.010225852,0.026317004,0.00865955,0.005369863
236,0.125207572,0.036815001,0.024021551,0.009798788,0.0348305,0.011968922,0.00777281
237,0.99892507,0.039243343,0.918028414,0.006940904,0.010464505,0.014845501,0.009402403
238,1.18294221,0.033594887,1.098985938,0.009808635,0.025554549,0.009705197,0.005293004
239,0.331585802,0.033773554,0.247976314,0.013863057,0.024404563,0.007657813,0.003910501
240,0.692234234,0.036179109,0.619940786,0.007745944,0.014015356,0.008028676,0.006324364
241,0.712990414,0.089028355,0.589699772,0.010745493,0.014415282,0.005652463,0.003449051
242,0.822486354,0.031348927,0.732657292,0.01434905,0.025554549,0.011539149,0.007037387
243,0.319567342,0.052508151,0.228360714,0.013380005,0.010748852,0.00962914,0.00494048
244,0.595226416,0.117376484,0.435634066,0.011131242,0.018818511,0.008223358,0.004042754
245,0.765283107,0.098702953,0.627991965,0.008079638,0.019501155,0.005684314,0.005323083
246,0.170693189,0.095235532,0.022543301,0.009087979,0.016663381,0.016432857,0.010730139
247,0.426748045,0.101878567,0.264237056,0.008568694,0.040117092,0.007235612,0.004711023
248,0.317875198,0.060980028,0.223867506,0.011510664,0.007381848,0.008791168,0.005343983
249,1.052711534,0.074820244,0.937119792,0.014318053,0.009473852,0.010497917,0.006481675
250,0.280612801,0.02610182,0.212085006,0.014742846,0.01407787,0.007974932,0.005630327
251,1.164578876,0.088032363,1.029680519,0.014186466,0.011447504,0.013078669,0.008153354
252,0.568873235,0.030673592,0.493747306,0.00827028,0.022158842,0.008362646,0.005660569
253,0.454589167,0.084111647,0.316048244,0.016708029,0.024130003,0.010039676,0.003551569
254,0.641795018,0.125044966,0.444034723,0.008156105,0.049536209,0.009177656,0.005845359
255,0.472244054,0.05472403,0.390750556,0.009614827,0.007785889,0.005236217,0.004132536
256,0.389718199,0.072804672,0.232589617,0.015985006,0.05360285,0.007338137,0.007397918
257,0.51193357,0.058114645,0.404889556,0.011239903,0.027932614,0.004482805,0.005274047
258,0.356280791,0.094809417,0.209330655,0.013133053,0.023955729,0.009772941,0.005278996
259,0.138499024,0.089496742,0.01903006,0.006885139,0.015418812,0.003652117,0.004016155
260,0.11921881,0.0662032,0.01786969,0.008476858,0.01217815,0.00942372,0.005067192
261,0.112515392,0.061789054,0.019280455,0.01107351,0.008902563,0.007324361,0.004145448
262,0.344461252,0.047899962,0.215487439,0.007744134,0.063958507,0.004991096,0.004380113
263,0.561871212,0.032409925,0.503018439,0.006929401,0.004345604,0.010243037,0.004924806
264,0.642320917,0.035274631,0.567809401,0.009774278,0.014082687,0.009894699,0.00548522
265,0.536990583,0.086917793,0.412764672,0.014927922,0.010416509,0.006339974,0.005623715
266,0.548599928,0.117730028,0.388396637,0.013169347,0.019352557,0.005526576,0.004424783
267,0.626193198,0.028071438,0.549492969,0.009690006,0.021225544,0.011382611,0.006330629
268,0.139495011,0.076679579,0.018548286,0.012849832,0.018605498,0.007832003,0.004979813
269,0.62339696,0.03972192,0.553960392,0.008547887,0.007591009,0.008036729,0.005539024
270,0.713090187,0.112971297,0.528474112,0.016993332,0.042489723,0.007431177,0.004730545
271,0.36337382,0.070596276,0.237618581,0.01061757,0.031294827,0.007267105,0.00597946
272,1.054917796,0.065995292,0.946818655,0.008975437,0.022111621,0.006852728,0.004164063
273,0.532891271,0.080424628,0.416076981,0.008325832,0.015741729,0.008338495,0.003983606
274,0.711733986,0.114925809,0.55580898,0.005163114,0.023338345,0.009185337,0.003312401
275,0.773984939,0.049918735,0.690550551,0.009908813,0.007527653,0.010311935,0.005767252
276,1.091192728,0.067020523,0.994966693,0.006444485,0.008639365,0.009238603,0.004883058
277,0.851178688,0.107044047,0.681061708,0.014126292,0.0326931,0.01058134,0.005672201
278,0.087629293,0.030159236,0.020351591,0.006112299,0.014981808,0.009972733,0.006051626
279,1.15483567,0.02725809,1.086637782,0.008208764,0.013987238,0.011960721,0.006783075
280,0.677446023,0.068497976,0.568886839,0.010415843,0.013815308,0.009750011,0.006080047
281,0.936279653,0.124001156,0.769290157,0.010906596,0.016355415,0.007980422,0.007745908
282,0.297725597,0.034168591,0.227020569,0.003913214,0.024742821,0.004686295,0.003194106
283,1.560239919,0.060144686,1.465314584,0.008527762,0.017436291,0.006128417,0.002688179
284,0.300618683,0.070502109,0.190300595,0.009550978,0.012713741,0.011058794,0.006492467
285,0.508907378,0.08295824,0.382979948,0.015490454,0.016361509,0.006855203,0.004262025
286,0.623132735,0.035207085,0.540770859,0.009428773,0.023390047,0.008645459,0.005690513
287,0.578391902,0.095447001,0.445965308,0.012729301,0.010134859,0.008392744,0.005722688
288,1.023768739,0.074027214,0.915821615,0.005250587,0.011828263,0.011083734,0.005757325
289,0.390949792,0.047699922,0.259975168,0.014939886,0.056396032,0.00734851,0.004590273
290,1.288293686,0.068664272,1.183523318,0.007696669,0.014030507,0.00774806,0.00663086
291,0.629782722,0.098702953,0.466236459,0.015634646,0.041271747,0.004251547,0.003685371
292,0.286355503,0.051373482,0.189628946,0.008546954,0.022371457,0.009869906,0.004564756
293,0.313919018,0.062108568,0.220800828,0.009276862,0.007438834,0.008398294,0.005895632
294,0.863075962,0.069011141,0.755552833,0.011758198,0.0132222,0.008412228,0.005119363
295,0.11348161,0.065754617,0.018786084,0.006933991,0.011402035,0.006724121,0.003880762
296,0.43019125,0.043474491,0.346633558,0.008204657,0.018877718,0.008651519,0.004349307
297,0.103423874,0.03972192,0.01786969,0.01048902,0.025501756,0.00653593,0.003305558
298,1.040390578,0.063708834,0.929223883,0.013289119,0.020425847,0.00851673,0.005226165
299,0.57426879,0.149493259,0.389514003,0.010307367,0.010651362,0.008951773,0.005351025
300,1.053693037,0.074331306,0.934403503,0.008609641,0.025112718,0.00723787,0.003997999
301,1.481742431,0.05296256,1.375966134,0.009858464,0.025604886,0.011510345,0.005840041
302,0.10010356,0.032859946,0.016281273,0.009266218,0.024145802,0.011745358,0.005804961
303,0.804600965,0.122336054,0.639785241,0.008037228,0.022763558,0.007291015,0.00438787
304,0.342486097,0.081770955,0.212085006,0.012389527,0.02075558,0.009261444,0.006223585
305,0.292932695,0.050499185,0.2044625,0.009173133,0.013702182,0.010123637,0.004972058
306,0.310572844,0.034301266,0.228955404,0.011746018,0.017693519,0.008410383,0.009466255
307,0.492332881,0.042847088,0.41866131,0.009227052,0.012713741,0.004973604,0.003910086
308,0.264058772,0.03865713,0.200728025,0.003868769,0.012834832,0.004941386,0.003028629
309,0.37099304,0.056602703,0.259975168,0.008776045,0.037372622,0.005058777,0.003207725
310,0.10843675,0.04587602,0,0.014845093,0.034132492,0.006654775,0.00692837
311,0.30726723,0.063866616,0.206867941,0.009599233,0.008661141,0.01240309,0.005869208
312,1.402572543,0.031361157,1.318783126,0.01045143,0.028837825,0.007997287,0.005141718
313,0.716592272,0.106900355,0.568886839,0.009637412,0.020115941,0.006145557,0.004906169
314,0.145874462,0.087955724,0.017654393,0.00937713,0.015670858,0.008512338,0.006704019
315,0.521516314,0.035676029,0.430974878,0.0106513,0.031872946,0.007323621,0.00501754
316,0.258898937,0.025051309,0.18907285,0.012579905,0.014338705,0.010766496,0.007089673
